city,state_name,lat,lng
Kimball,Nebraska,41.2358138,-103.6629967
Fairlawn,Ohio,41.127833,-81.609844
Green,Ohio,40.9458898,-81.4831714
New Franklin,Ohio,40.9417229,-81.541508
Kent,Ohio,41.1536674,-81.357886
New Boston,Illinois,41.1703108,-90.9968113
Keithsburg,Illinois,41.0994792,-90.942643
Momence,Illinois,41.1667001,-87.662815
Kankakee,Illinois,41.1200325,-87.8611531
Fort Wayne,Indiana,41.1306041,-85.1288597
New Haven,Indiana,41.0706042,-85.0144124
La Vista,Nebraska,41.1838878,-96.031127
Libertyville,Iowa,40.9575203,-92.0512863
Mount Union,Iowa,41.0578079,-91.3904332
New London,Iowa,40.9269776,-91.3995992
Eddyville,Iowa,41.156497,-92.63739
Eldon,Iowa,40.9186301,-92.2229585
Kirkville,Iowa,41.1455673,-92.5040772
Murray,Iowa,41.0416602,-93.9493915
Melrose,Iowa,40.9761153,-93.0504804
Emerson,Iowa,41.0172179,-95.4022179
Glenwood,Iowa,41.0469437,-95.7425056
Elliott,Iowa,41.1491582,-95.1638809
Grant,Iowa,41.1427675,-94.9847084
Nodaway,Iowa,40.9372104,-94.8949788
Galesburg,Illinois,40.9478158,-90.3712395
Knoxville,Illinois,40.9083715,-90.2848476
Lacon,Illinois,41.0247583,-89.4112007
Fairbury,Illinois,40.7472566,-88.5147789
Mediapolis,Iowa,41.0080904,-91.164037
Middletown,Iowa,40.8283712,-91.2590387
Monmouth,Illinois,40.9114271,-90.6473576
Gothenburg,Nebraska,40.9294511,-100.1606824
Lexington,Nebraska,40.7808398,-99.7415045
Gibbon,Nebraska,40.7483472,-98.8448009
Milford,Nebraska,40.7744509,-97.0505887
Gilman,Illinois,40.7667015,-87.992262
Grant,Nebraska,40.8419409,-101.725172
North Canton,Ohio,40.875891,-81.4023356
Elmwood,Illinois,40.7778151,-89.9665017
East Palestine,Ohio,40.8339509,-80.5403469
El Paso,Illinois,40.7392018,-89.0164626
Eureka,Illinois,40.7214251,-89.2728627
Minonk,Illinois,40.9044778,-89.0345224
Monticello,Indiana,40.7453169,-86.7647343
Farragut,Iowa,40.7219441,-95.480823
Essex,Iowa,40.8336066,-95.3083218
Northboro,Iowa,40.6077742,-95.2916488
Gravity,Iowa,40.7605426,-94.7435821
New Market,Iowa,40.7311,-94.8996976
Lenox,Iowa,40.8816547,-94.5619095
Farmington,Iowa,40.6403124,-91.7429429
Mount Sterling,Iowa,40.6178099,-91.9321165
Milton,Iowa,40.6733602,-92.1621242
Keosauqua,Iowa,40.7303058,-91.9623949
Drakesville,Iowa,40.7983533,-92.4815754
Floris,Iowa,40.8650192,-92.3329613
Ellston,Iowa,40.8402713,-94.1085622
Kellerton,Iowa,40.7108291,-94.0499506
Garden Grove,Iowa,40.8272245,-93.6071621
Grand River,Iowa,40.8194405,-93.9624481
Le Roy,Iowa,40.8777792,-93.5927169
Millerton,Iowa,40.8494478,-93.3054885
Exline,Iowa,40.6491835,-92.8404762
Mystic,Iowa,40.777511,-92.9438118
Numa,Iowa,40.6880678,-92.9779805
Moravia,Iowa,40.8908444,-92.8151962
Moulton,Iowa,40.6858531,-92.6774148
Kenton,Ohio,40.6469982,-83.6096516
Fort Madison,Iowa,40.6297632,-91.3151506
Franklin,Iowa,40.6680932,-91.5112673
Montrose,Iowa,40.5322644,-91.414876
Nebraska City,Nebraska,40.6766683,-95.8591686
Le Roy,Illinois,40.3519795,-88.764237
Lexington,Illinois,40.6414237,-88.7834001
East Peoria,Illinois,40.666149,-89.5800978
Marquette Heights,Illinois,40.6175383,-89.6003776
New York,New York,40.7614927583,-73.9814311179
Farmington,Illinois,40.6980933,-90.0059483
Lewistown,Illinois,40.3930973,-90.1548421
Marion,Ohio,40.5886699,-83.1285242
Geneva,Nebraska,40.5269512,-97.5958818
Friend,Nebraska,40.6536172,-97.2861572
Edgar,Nebraska,40.3722317,-97.971432
Fairfield,Nebraska,40.4316782,-98.1058806
Minden,Nebraska,40.4986252,-98.9478594
Gas City,Indiana,40.4872625,-85.6130311
Marion,Indiana,40.5583739,-85.6591442
Jonesboro,Indiana,40.4797623,-85.6277537
Nauvoo,Illinois,40.550042,-91.3848749
La Harpe,Illinois,40.5833749,-90.9693057
Kahoka,Missouri,40.4203184,-91.7196088
Memphis,Missouri,40.4578119,-92.1712924
Greentop,Missouri,40.3469749,-92.5690817
Lancaster,Missouri,40.5208627,-92.5279662
Fairfax,Missouri,40.3386088,-95.3933137
Elmo,Missouri,40.5183264,-95.1155323
Maryville,Missouri,40.3461017,-94.8724707
New Hampton,Missouri,40.263609,-94.1960659
Dunkirk,Indiana,40.3753215,-85.2094149
Montpelier,Indiana,40.5539337,-85.277472
Kokomo,Indiana,40.486427,-86.1336033
Lafayette,Indiana,40.4167022,-86.8752869
Marysville,Ohio,40.2364486,-83.3671432
Georgetown,Illinois,39.9753144,-87.6358546
Mason City,Illinois,40.2022663,-89.6981639
Frankfort,Indiana,40.2794809,-86.5108355
Green City,Missouri,40.2686321,-92.9532612
Greencastle,Missouri,40.2606874,-92.8784432
Milan,Missouri,40.2022408,-93.125209
McFall,Missouri,40.1108327,-94.2232868
King City,Missouri,40.0513843,-94.524125
Elwood,Indiana,40.2769834,-85.8419246
Muncie,Indiana,40.1933767,-85.3863599
Greenville,Ohio,40.1028264,-84.6330115
Nelson,Nebraska,40.2016771,-98.0678201
Fairbury,Nebraska,40.1372247,-97.1805914
McCook,Nebraska,40.2019477,-100.6257077
Indianola,Nebraska,40.2344497,-100.4173683
Novinger,Missouri,40.2319728,-92.708531
Kirksville,Missouri,40.1947539,-92.5832496
Mount Pulaski,Illinois,40.0108767,-89.282314
Edina,Missouri,40.1675386,-92.1726821
Knox City,Missouri,40.1436513,-92.0093419
Farmer City,Illinois,40.2433676,-88.6425668
Monticello,Illinois,40.0278116,-88.5733979
Galt,Missouri,40.1286271,-93.3868808
Laredo,Missouri,40.0255722,-93.4466027
Falls City,Nebraska,40.0608352,-95.6019294
Forest City,Missouri,39.9824969,-95.1919204
Mound City,Missouri,40.1311066,-95.2316428
Ewing,Missouri,40.0061552,-91.7137737
La Belle,Missouri,40.1169859,-91.9126711
La Grange,Missouri,40.0428236,-91.4976544
Noblesville,Indiana,40.0455918,-86.0085955
Lebanon,Indiana,40.0483744,-86.4691677
Martins Ferry,Ohio,40.0959055,-80.724526
Dublin,Ohio,40.0992294,-83.1140771
Gahanna,Ohio,40.0192307,-82.8793446
Gallatin,Missouri,39.9144513,-93.9621669
Gilman City,Missouri,40.1312137,-93.8739145
Jamesport,Missouri,39.9747325,-93.8010538
Fillmore,Missouri,40.025272,-94.9735836
Mount Sterling,Illinois,39.9872707,-90.763463
New Castle,Indiana,39.9289351,-85.3702477
Maroa,Illinois,40.0364257,-88.957026
Elmer,Missouri,39.9569763,-92.6504701
New Cambria,Missouri,39.7753068,-92.7504708
La Plata,Missouri,40.0233687,-92.4915779
New Carlisle,Ohio,39.9361699,-84.0254913
Marceline,Missouri,39.7119703,-92.9482526
Meadville,Missouri,39.7841887,-93.3021525
Laclede,Missouri,39.7855793,-93.1665932
Maysville,Missouri,39.8891658,-94.3618967
McDonald,Kansas,39.7858301,-101.375718
Esbon,Kansas,39.8222345,-98.4358923
Formoso,Kansas,39.7800098,-97.9922672
Jewell,Kansas,39.671399,-98.1536611
Gaylord,Kansas,39.6439,-98.8475779
Kensington,Kansas,39.7669559,-99.0317506
Lebanon,Kansas,39.8097343,-98.5556199
Munden,Kansas,39.913894,-97.5380968
Narka,Kansas,39.9605603,-97.4258732
Greenleaf,Kansas,39.7283364,-96.9761341
Morrowville,Kansas,39.8444478,-97.1716984
Dresden,Kansas,39.6241709,-100.4223636
Norcatur,Kansas,39.8369494,-100.1879139
Jennings,Kansas,39.6794486,-100.2934724
Edmond,Kansas,39.6272279,-99.8226191
Lenora,Kansas,39.61056,-100.0026272
Glade,Kansas,39.6847319,-99.3098186
Kirwin,Kansas,39.6730662,-99.1223108
Frankfort,Kansas,39.7055548,-96.4169555
Oketo,Kansas,39.9636134,-96.5997429
Everest,Kansas,39.6772236,-95.4247001
Fairview,Kansas,39.8411112,-95.7280415
Morrill,Kansas,39.9283346,-95.6919303
Goff,Kansas,39.6638854,-95.9322154
Elwood,Kansas,39.7555499,-94.8724661
Leona,Kansas,39.7872224,-95.3216436
Leland Grove,Illinois,39.7769953,-89.6792671
Greenfield,Indiana,39.785043,-85.7694226
Lawrence,Indiana,39.8386516,-86.0252612
Englewood,Ohio,39.8775553,-84.3021673
Miamisburg,Ohio,39.6428362,-84.2866083
Newman,Illinois,39.7986455,-87.9858677
Jacksonville,Illinois,39.733936,-90.2290098
Greencastle,Indiana,39.6444898,-86.8647316
Fairborn,Ohio,39.8208925,-84.0193789
Easton,Missouri,39.7222183,-94.641625
Kidder,Missouri,39.7802827,-94.1024439
Kingston,Missouri,39.6441742,-94.0385518
Gower,Missouri,39.6108304,-94.5994004
Lathrop,Missouri,39.5483354,-94.3299461
Mendon,Missouri,39.5897465,-93.1346462
Keytesville,Missouri,39.4344706,-92.9382485
New London,Missouri,39.5853222,-91.4009835
Mattoon,Illinois,39.4830897,-88.3728255
Oakland,Illinois,39.6539235,-88.0261471
Monroe City,Missouri,39.6536529,-91.7346056
Glasco,Kansas,39.3566689,-97.841152
Miltonvale,Kansas,39.3483299,-97.4461408
Jamestown,Kansas,39.5994495,-97.8611542
Mayetta,Kansas,39.3388851,-95.7224828
Netawaka,Kansas,39.6027744,-95.7183173
Effingham,Kansas,39.5222207,-95.4008084
Muscotah,Kansas,39.5527772,-95.5216451
Lancaster,Kansas,39.5727762,-95.3027512
Franklin,Indiana,39.4806056,-86.0549863
Martinsville,Indiana,39.4278253,-86.428328
Norborne,Missouri,39.3025168,-93.6774377
Moberly,Missouri,39.4183689,-92.4382367
Frankford,Missouri,39.4900448,-91.3201473
Monroe,Ohio,39.440336,-84.3621634
Franklin,Ohio,39.5589474,-84.3041074
Mason,Ohio,39.3600586,-84.309939
Kanorado,Kansas,39.3330542,-102.0379596
Gem,Kansas,39.4277818,-100.8976516
Menlo,Kansas,39.3569496,-100.7226471
Oakley,Kansas,39.133341,-100.8637593
Downs,Kansas,39.4986215,-98.5420098
Natoma,Kansas,39.1908441,-99.0287006
Green,Kansas,39.4277759,-97.0019605
Oak Hill,Kansas,39.2483279,-97.3414139
Morganville,Kansas,39.4663857,-97.2019703
Glen Elder,Kansas,39.4986212,-98.3086666
Morland,Kansas,39.3494489,-100.0756851
Ogden,Kansas,39.1111086,-96.706117
Leonardville,Kansas,39.3644416,-96.8589009
Emmett,Kansas,39.3072183,-96.0561047
Nelsonville,Ohio,39.458681,-82.2318156
Edgerton,Missouri,39.5049976,-94.6332896
Northmoor,Missouri,39.184502,-94.605449
Lake Waukomis,Missouri,39.2322246,-94.6380127
Fleming,Missouri,39.1991752,-94.0655005
Lawson,Missouri,39.4383387,-94.2041096
Nokomis,Illinois,39.3011566,-89.285085
Gillespie,Illinois,39.1297692,-89.8195407
Girard,Illinois,39.4464409,-89.7809301
Mount Olive,Illinois,39.072269,-89.7273148
Greenfield,Illinois,39.3436577,-90.2126145
Marshall,Illinois,39.3914252,-87.6936384
Martinsville,Illinois,39.3355924,-87.8819761
Excelsior Springs,Missouri,39.3391713,-94.2260559
Gladstone,Missouri,39.2038918,-94.554677
Glenaire,Missouri,39.2213918,-94.4513408
North Kansas City,Missouri,39.130004,-94.5621773
Missouri City,Missouri,39.2408369,-94.2880031
Mosby,Missouri,39.315559,-94.2938356
Kearney,Missouri,39.3677802,-94.3621703
Liberty,Missouri,39.2461138,-94.4191177
Greensburg,Indiana,39.3372722,-85.483581
McLouth,Kansas,39.1958333,-95.2083035
Meriden,Kansas,39.1888874,-95.5697001
Nortonville,Kansas,39.4166649,-95.3335839
Easton,Kansas,39.3449988,-95.1158011
Emma,Missouri,38.9716845,-93.4946554
Marshall,Missouri,39.1230777,-93.1968704
Miami,Missouri,39.3214125,-93.2279823
Nelson,Missouri,38.9947437,-93.0326962
Neoga,Illinois,39.3194817,-88.4528261
Greenfield,Ohio,39.3520084,-83.3826928
Farber,Missouri,39.2725404,-91.5746027
Mexico,Missouri,39.1697626,-91.8829484
Laddonia,Missouri,39.24254,-91.6454385
Fayette,Missouri,39.1458654,-92.6837943
Franklin,Missouri,39.0116954,-92.7532411
Glasgow,Missouri,39.2272513,-92.8465757
New Franklin,Missouri,39.0172514,-92.7374075
Montgomery,Ohio,39.2281143,-84.3541062
Greendale,Indiana,39.1125572,-84.8641178
Lawrenceburg,Indiana,39.090891,-84.8499504
Mayview,Missouri,39.0530655,-93.8304979
Napoleon,Missouri,39.131397,-94.0707787
Odessa,Missouri,38.9991748,-93.9535558
Lake Lafayette,Missouri,38.9458418,-93.9713331
Lexington,Missouri,39.1847339,-93.8799426
Grafton,Illinois,38.9700484,-90.4315046
Jerseyville,Illinois,39.1200471,-90.3284479
Grain Valley,Missouri,39.0150069,-94.198558
Grandview,Missouri,38.8858407,-94.5330096
Oak Grove,Missouri,39.0050073,-94.1293909
Independence,Missouri,39.0911161,-94.4155068
Kansas City,Missouri,39.0997266,-94.5785667
Lake Lotawana,Missouri,38.9230634,-94.2441135
Lake Tapawingo,Missouri,39.0213953,-94.3116155
Lee's Summit,Missouri,38.9108408,-94.3821724
Levasy,Missouri,39.1355627,-94.1330014
Elsberry,Missouri,39.1667151,-90.7809598
Foley,Missouri,39.0464386,-90.742347
Moscow Mills,Missouri,38.9478267,-90.9181916
Grandview Plaza,Kansas,39.0291649,-96.7891746
Milford,Kansas,39.1683299,-96.9125112
Effingham,Illinois,39.1200418,-88.5433829
Eskridge,Kansas,38.8588923,-96.1091595
McFarland,Kansas,39.0527764,-96.2377728
Jackson,Ohio,39.0520169,-82.6365537
North Vernon,Indiana,39.006165,-85.6235796
Newton,Illinois,38.9908766,-88.1625389
Jasonville,Indiana,39.163098,-87.1991807
New Florence,Missouri,38.9103198,-91.4482167
Montgomery City,Missouri,38.9775406,-91.5048844
Jonesburg,Missouri,38.8533773,-91.3059895
Grainfield,Kansas,39.1136186,-100.4651386
Enterprise,Kansas,38.9027781,-97.1169619
Gorham,Kansas,38.8816784,-99.0231471
Eudora,Kansas,38.9433372,-95.0985808
Lecompton,Kansas,39.0444449,-95.3946967
Fulton,Missouri,38.8467082,-91.9479586
New Bloomfield,Missouri,38.7203167,-92.0912956
Mokane,Missouri,38.6750418,-91.874345
Greenville,Illinois,38.8922687,-89.4131356
Edwardsville,Illinois,38.8114364,-89.953157
Granite City,Illinois,38.7014389,-90.1487199
Marthasville,Missouri,38.6283838,-91.057645
Mitchell,Indiana,38.7328304,-86.4736019
Flint Hill,Missouri,38.8550506,-90.8612442
Foristell,Missouri,38.8150501,-90.955972
New Melle,Missouri,38.7097739,-90.8795796
O'Fallon,Missouri,38.8106075,-90.6998477
Lake Saint Louis,Missouri,38.797552,-90.7856848
New Cambria,Kansas,38.8791678,-97.5058645
Green Ridge,Missouri,38.6202945,-93.4093755
La Monte,Missouri,38.7741811,-93.4252099
Kingsville,Missouri,38.7430659,-94.0699427
Knob Noster,Missouri,38.7666798,-93.5585458
Leeton,Missouri,38.5830717,-93.694658
Flora,Illinois,38.6689364,-88.4856042
Edmundson,Missouri,38.7358844,-90.3640045
Ellisville,Missouri,38.5925532,-90.5870686
Eureka,Missouri,38.5025537,-90.6279044
Fenton,Missouri,38.5131094,-90.4359532
Ferguson,Missouri,38.7442175,-90.3053915
Flordell Hills,Missouri,38.7175508,-90.2656683
Florissant,Missouri,38.789217,-90.322614
Frontenac,Missouri,38.635608,-90.4151181
Glendale,Missouri,38.5958859,-90.3770617
Green Park,Missouri,38.5236642,-90.33845
Greendale,Missouri,38.6953291,-90.31317
Maryland Heights,Missouri,38.7131073,-90.4298401
Normandy,Missouri,38.7208842,-90.2973359
Northwoods,Missouri,38.7042177,-90.2834467
Oakland,Missouri,38.5764418,-90.3856733
Moline Acres,Missouri,38.7469948,-90.2401117
Jennings,Missouri,38.7192175,-90.2603903
Kinloch,Missouri,38.7406065,-90.3253922
Kirkwood,Missouri,38.5833862,-90.406785
Ladue,Missouri,38.6497743,-90.3806725
Lakeshire,Missouri,38.538664,-90.3351164
Dunlap,Kansas,38.5763988,-96.3658336
Dwight,Kansas,38.8444474,-96.5933373
Latimer,Kansas,38.7388946,-96.8455665
Kanopolis,Kansas,38.7111197,-98.1572769
Melvern,Kansas,38.5069575,-95.6377619
Lawrenceville,Illinois,38.7292138,-87.6816927
Ironton,Ohio,38.5367471,-82.6829406
Drexel,Missouri,38.4794593,-94.6085663
East Lynne,Missouri,38.6683448,-94.2293897
Freeman,Missouri,38.6183445,-94.5052305
Garden City,Missouri,38.5611247,-94.1913332
Lake Annette,Missouri,38.6541773,-94.5082862
Lake Winnebago,Missouri,38.8313975,-94.3585603
Kinmundy,Illinois,38.7733806,-88.8467224
Jefferson City,Missouri,38.5767017,-92.1735164
Neosho Rapids,Kansas,38.3694601,-95.9919352
Lane,Kansas,38.4397392,-95.0821916
Fontana,Kansas,38.4258511,-94.8382949
Gasconade,Missouri,38.669489,-91.5601667
Morrison,Missouri,38.6728217,-91.6362808
Gerald,Missouri,38.3997711,-91.3307094
New Haven,Missouri,38.6083822,-91.2190416
Meta,Missouri,38.3125374,-92.1660095
Leoti,Kansas,38.479741,-101.3587713
Ness City,Kansas,38.4527935,-99.9065136
Galatia,Kansas,38.6416788,-98.9587015
McCracken,Kansas,38.5805694,-99.5712246
La Crosse,Kansas,38.5314022,-99.3087154
East Saint Louis,Illinois,38.6244952,-90.1509428
Fairview Heights,Illinois,38.5889386,-89.990382
Mascoutah,Illinois,38.490327,-89.793154
O'Fallon,Illinois,38.5922715,-89.9112124
Lebanon,Illinois,38.6039375,-89.8073195
Galva,Kansas,38.3819523,-97.5375375
Marquette,Kansas,38.5555632,-97.8336559
Moundridge,Kansas,38.203065,-97.5192065
Inman,Kansas,38.2319537,-97.7733809
Durham,Kansas,38.4861202,-97.2280808
Goessel,Kansas,38.2463992,-97.3489233
Lehigh,Kansas,38.3727872,-97.3030858
Fairfield,Illinois,38.378937,-88.3597684
Jeffersonville,Indiana,38.2775702,-85.7371847
Mount Carmel,Illinois,38.4108801,-87.7614174
Montrose,Missouri,38.2578023,-93.9813297
Oakland City,Indiana,38.3386591,-87.3450132
Jasper,Indiana,38.3914418,-86.9311094
Elmdale,Kansas,38.3736255,-96.6447322
Matfield Green,Kansas,38.1591843,-96.5605664
Frederick,Kansas,38.5133432,-98.2683947
Geneseo,Kansas,38.5161207,-98.1567235
Nashville,Illinois,38.3436612,-89.3806398
Festus,Missouri,38.2206101,-90.3959543
Kimmswick,Missouri,38.3653319,-90.3628966
Mount Vernon,Illinois,38.3172715,-88.9031201
Nason,Illinois,38.1761609,-88.9675689
New Strawn,Kansas,38.2625197,-95.7419311
Lebo,Kansas,38.4166818,-95.8530441
LeRoy,Kansas,38.0839164,-95.6344292
Eldon,Missouri,38.3483636,-92.5815759
Lake Ozark,Missouri,38.1986436,-92.6387968
Lakeside,Missouri,38.2078104,-92.6196298
New Albany,Indiana,38.2856247,-85.8241312
Greeley,Kansas,38.3666861,-95.1269156
Kincaid,Kansas,38.0841964,-95.1535856
Mound City,Kansas,38.1428068,-94.8135732
La Cygne,Kansas,38.3500206,-94.7613476
Garfield,Kansas,38.0777924,-99.2448316
Lakin,Kansas,37.9405752,-101.254892
Grayville,Illinois,38.257547,-87.9936436
Jetmore,Kansas,38.0844625,-99.8934619
McLeansboro,Illinois,38.0933811,-88.5356076
Mount Vernon,Indiana,37.9322662,-87.8950267
Du Quoin,Illinois,38.0114393,-89.2361935
Irondale,Missouri,37.8319943,-90.6781831
North Newton,Kansas,38.0722333,-97.3455918
Fall River,Kansas,37.6078166,-96.0280426
Langdon,Kansas,37.8539044,-98.3245146
Evansville,Indiana,37.9747644,-87.5558482
Edgar Springs,Missouri,37.7044863,-91.8665452
Newburg,Missouri,37.9142075,-91.9026607
Elbing,Kansas,38.0527925,-97.1278103
Latham,Kansas,37.5361329,-96.6419654
Leon,Kansas,37.6902964,-96.7822508
Offerle,Kansas,37.8908512,-99.5578985
Lewis,Kansas,37.9361268,-99.2526111
Farmington,Missouri,37.7808846,-90.4217895
Iron Mountain Lake,Missouri,37.6931057,-90.6226244
Leadington,Missouri,37.8403292,-90.491791
Leadwood,Missouri,37.8672729,-90.5931819
Nevada,Missouri,37.8392052,-94.3546719
Neosho Falls,Kansas,38.0055869,-95.557206
Elsmore,Kansas,37.7944858,-95.1502554
Gas,Kansas,37.9236467,-95.3460916
Mildred,Kansas,38.0236431,-95.1710867
Moran,Kansas,37.9161474,-95.1702546
Fulton,Kansas,38.0100354,-94.7196824
Ensign,Kansas,37.6527997,-100.2337527
Montezuma,Kansas,37.5958564,-100.4432047
Ingalls,Kansas,37.8277995,-100.4545927
Grand Tower,Illinois,37.6264389,-89.4978743
Murphysboro,Illinois,37.7644952,-89.3350888
Ford,Kansas,37.6361315,-99.754016
Eastborough,Kansas,37.6880698,-97.2636551
Garden Plain,Kansas,37.6583471,-97.6836604
Goddard,Kansas,37.6597363,-97.5753256
Mount Hope,Kansas,37.8686224,-97.665047
Kechi,Kansas,37.7958457,-97.279487
Eldorado,Illinois,37.8136583,-88.4381029
Frohna,Missouri,37.6386619,-89.6214884
El Dorado Springs,Missouri,37.8769799,-94.0213303
Lebanon,Missouri,37.6805968,-92.6637865
Marion,Illinois,37.7306054,-88.9331256
Johnston City,Illinois,37.8206053,-88.9275695
Fair Play,Missouri,37.6300394,-93.5732585
Iuka,Kansas,37.7291841,-98.7350909
Ironton,Missouri,37.5972724,-90.6273444
Johnson City,Kansas,37.5698876,-101.7443105
Nashville,Kansas,37.4416863,-98.4225773
Norwich,Kansas,37.4572405,-97.8489433
New Albany,Kansas,37.5683765,-95.9377613
Earlton,Kansas,37.5881072,-95.4691472
Erie,Kansas,37.5681066,-95.2433113
Galesburg,Kansas,37.4736673,-95.358589
McCune,Kansas,37.3547791,-95.0166333
Golden City,Missouri,37.3931054,-94.0938304
Mindenmines,Missouri,37.4714379,-94.5899572
Lamar,Missouri,37.4950478,-94.2766148
Lamar Heights,Missouri,37.493659,-94.2977265
Liberal,Missouri,37.5581025,-94.5199553
Fredericktown,Missouri,37.5597754,-90.294007
Marquand,Missouri,37.4292209,-90.1681676
Elk Falls,Kansas,37.3672642,-96.1886038
Moline,Kansas,37.3603149,-96.3038876
Ellington,Missouri,37.2417147,-90.9687356
Jackson,Missouri,37.3822732,-89.6662064
Golconda,Illinois,37.3672744,-88.4864316
Jonesboro,Illinois,37.4517163,-89.2681402
Marble Hill,Missouri,37.3058871,-89.9703793
Everton,Missouri,37.3425477,-93.702428
Greenfield,Missouri,37.4153244,-93.8410449
Fordland,Missouri,37.1575501,-92.9407311
Marshfield,Missouri,37.338658,-92.9071209
Niangua,Missouri,37.3872686,-92.8326752
Mountain Grove,Missouri,37.1306078,-92.2634942
Norwood,Missouri,37.1083858,-92.4148865
Geuda Springs,Kansas,37.114194,-97.149207
Mayfield,Kansas,37.2583549,-97.5447709
Mulvane,Kansas,37.474464,-97.2439325
Milan,Kansas,37.2597433,-97.6739404
Fowler,Kansas,37.3855792,-100.1956968
Meade,Kansas,37.2855796,-100.3401456
Englewood,Kansas,37.0383622,-99.9834688
Minneola,Kansas,37.4433558,-100.0151355
Medicine Lodge,Kansas,37.2811339,-98.580361
Isabel,Kansas,37.4666865,-98.550361
Kiowa,Kansas,37.0172493,-98.4853539
Fair Grove,Missouri,37.3839335,-93.1512961
Eminence,Missouri,37.1506044,-91.357635
Elkhart,Kansas,37.0080792,-101.8901664
Moscow,Kansas,37.3236349,-101.2057164
Kismet,Kansas,37.2055766,-100.7021002
Elk City,Kansas,37.2892269,-95.9116515
Liberty,Kansas,37.1556278,-95.5947005
Freeport,Kansas,37.1986325,-97.8570009
Edna,Kansas,37.0597959,-95.3594159
Mound Valley,Kansas,37.2053457,-95.4049746
Labette,Kansas,37.2306195,-95.1835788
Duenweg,Missouri,37.0836716,-94.4135565
Neck City,Missouri,37.2569999,-94.4443945
Jasper,Missouri,37.3361642,-94.301336
Joplin,Missouri,37.0842271,-94.513281
La Russell,Missouri,37.1414461,-94.0616037
Metropolis,Illinois,37.1511655,-88.7319979
Mound City,Illinois,37.0853292,-89.1625731
Mounds,Illinois,37.1142176,-89.197853
Greenville,Missouri,37.127274,-90.4501137
Elgin,Kansas,37.0044964,-96.2766608
Niotaze,Kansas,37.0736771,-96.0135947
Marionville,Missouri,37.0031121,-93.6374214
Mount Vernon,Missouri,37.1036666,-93.8185401
Miller,Missouri,37.2147751,-93.8399313
Miner,Missouri,36.891441,-89.5384124
Morley,Missouri,37.0436608,-89.6103611
Dudley,Missouri,36.7886649,-90.0931526
Essex,Missouri,36.8125531,-89.8614765
Ellsinore,Missouri,36.9342189,-90.7467876
Grandin,Missouri,36.8292209,-90.8229006
Fremont Hills,Missouri,37.065052,-93.2487958
Nixa,Missouri,37.0433863,-93.294353
East Prairie,Missouri,36.7797776,-89.3856298
Mountain View,Missouri,36.9953322,-91.703755
Granby,Missouri,36.9192323,-94.2552167
Neosho,Missouri,36.8689554,-94.367996
Galena,Missouri,36.8053375,-93.466579
Kimberling City,Missouri,36.6333962,-93.4168531
Exeter,Missouri,36.6722899,-93.9410358
Monett,Missouri,36.922,-93.926066
Fisk,Missouri,36.781999,-90.2087138
Neelyville,Missouri,36.5617243,-90.5062226
Gideon,Missouri,36.4520057,-89.9192558
Marston,Missouri,36.5189503,-89.6125789
Matthews,Missouri,36.7592218,-89.5867458
New Madrid,Missouri,36.5864488,-89.5278547
Morehouse,Missouri,36.8472748,-89.6853599
Naylor,Missouri,36.5753359,-90.6040037
Forsyth,Missouri,36.6850612,-93.1199012
Gainesville,Missouri,36.6031184,-92.428217
Noel,Missouri,36.5456293,-94.485217
Kennett,Missouri,36.2361763,-90.0556494
Grand Marais,Minnesota,47.7504469,-90.3342727
Saint Vincent,Minnesota,48.9677653,-97.2250641
Strathcona,Minnesota,48.5538633,-96.1689071
Roosevelt,Minnesota,48.8035949,-95.0968936
Roseau,Minnesota,48.8460926,-95.7627661
Littlefork,Minnesota,48.3988322,-93.5557157
Ranier,Minnesota,48.6129906,-93.3487579
Orr,Minnesota,48.0535266,-92.8310021
Proctor,Minnesota,46.7471638,-92.2254695
Stephen,Minnesota,48.4499791,-96.8725616
Strandquist,Minnesota,48.490253,-96.4472617
Oslo,Minnesota,48.1952614,-97.1320169
Solway,Minnesota,47.5199538,-95.1291755
Tenstrike,Minnesota,47.6566206,-94.6747007
Silver Bay,Minnesota,47.2943648,-91.257386
Thief River Falls,Minnesota,48.1191353,-96.1811473
Saint Hilaire,Minnesota,48.0138565,-96.2147635
Shevlin,Minnesota,47.5302332,-95.258623
Plummer,Minnesota,47.9113528,-96.0417004
Red Lake Falls,Minnesota,47.88219,-96.2742143
Squaw Lake,Minnesota,47.6324527,-94.1363333
Taconite,Minnesota,47.3127177,-93.3821497
Mahnomen,Minnesota,47.3152389,-95.968654
Shelly,Minnesota,47.4580288,-96.8184126
Perley,Minnesota,47.1777476,-96.8053567
Longville,Minnesota,46.9863443,-94.2113636
Pillager,Minnesota,46.3299668,-94.4741744
Pine River,Minnesota,46.7180163,-94.4041625
Remer,Minnesota,47.0560649,-93.9160687
Park Rapids,Minnesota,46.9221813,-95.0586322
Sabin,Minnesota,46.7796844,-96.6531329
Tamarack,Minnesota,46.6443915,-93.1271635
Palisade,Minnesota,46.7132862,-93.4885687
Sebeka,Minnesota,46.62996,-95.0889136
Manhattan Beach,Minnesota,46.728294,-94.134704
Pequot Lakes,Minnesota,46.6030198,-94.3094399
Riverton,Minnesota,46.4599643,-94.0519325
Thomson,Minnesota,46.6635541,-92.3979694
